Year,Day,day-grid-trap_code,grid-trap-date_code,Handler,capture info,obs?,drop,TagNo,BloodNo,RNA Seq,SNV pos,SNV titer,Treated or control,Treatment,Effective treatment,days since previous treatment/ctl,overwinter survivor,Grid,Trap Location,Species,Tail to body,Sex,Age,Class,Vagina,Nipples,Pregnant,F-Repro?,Testes,M-Repro?,Body,Total length,Tail,Length code,Weight (g),Fleas,Ticks,Botflies,Ecto PA,Ecto Spp Rich,Fecal Sample Weight,Poo Weight,Poo Weight 2,FEC done by,new FEC 2019,FEC 0s,Endo PA,Endo Spp Rich,Endo Total Egg/g,Coccidia PA,Coccidia Spp Rich,Cocc Egg/g,Edel PA,Edel Egg Count,Edel Egg/g,EarizA PA,EarizA Egg Count,EarizA Egg/g,EarizB PA,EarizB Egg Count,EarizB Egg/g,Nem PA,Nem Spp Rich,Nem Egg/g,Nem PA no larvae,Nem rich no larvae,Nem egg/g no larvae,Aamer PA,Aamer Egg Count,Aamer Egg/g,Spero PA,SperoEgg Count,SperoEgg/g,Camer PA,Camer Egg Count,Camer Egg/g,NemA PA,NemA Egg Count,NemA Egg/g,NemB PA,NemB Egg Count,NemB Egg/g,CapBub PA,CapBub Egg Count,CapBub Egg/g,Nem Larvae PA,Nem Larvae Count,Nem Larvae/g,CapWorm PA,CapWorm Egg Count,CapWorm Egg/g,Strongy PA,Strongy Egg Count,Strongy Egg/g,Cestode PA,Cestode Spp Rich,Cestode egg count,Cestode Egg/g,Hdim PA,Hdim Egg Count,Hdim Egg/g,Hcit PA,Hcit Egg Count,Hcit Egg/g,CestC PA,CestC Egg Count,CestC Egg/g,RNA seq,Zymo feces,Feces DNA label,Lympho,pct lympho,Neutro,pct neutro,Mono,pct mono,Baso,pct baso,Eosino,pct eosin,Total WBC,Eye spots
2017,23-Jul,1269-42939,SP1-H3-42939,CT,cap,,0,1269,1963,0,0,0,C,C,0,,,SP1,H3,PL,0.855421687,M,A,3,,,,,Y,Y,83,154,71,,18,0,0,0,0,0,1.696,-1.472,0.224,SB,,,1,6,16910.71429,1,3,16888.39286,1,1447,6459.821429,1,2333,10415.17857,1,3,13.39285714,1,3,22.32142857,1,3,22.32142857,1,3,13.39285714,0,0,0,1,1,4.464285714,1,1,4.464285714,0,0,0,0,0,0,0,0,0,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,1,2017MLBS_64,,,,,,,,,,,,
2017,25-Aug,1269-42972,SP1-H5-42972,CT,cap,blood at recap,0,1269,2261 recap with blood,0,0,0,C,C,0,33,,SP1,H5,PL,0.879518072,M,A,3,,,,,Y,Y,83,156,73,,20.5,0,0,0,0,0,1.625,-1.472,0.153,JY,entered 3-13-19,,1,3,418.3006536,1,3,418.3006536,1,3,19.60784314,1,60,392.1568627,1,1,6.535947712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,0,,0,0,,,,,,,,,,#N/A,1,2017MLBS_178,,,,,,,,,,,,
2017,23-Jul,1271-42939,SP1-H8-42939,CT,cap,,0,1271,1965,0,0,0,C,C,0,,,SP1,H8,PL,0.915662651,M,A,3,,,,,N,N,83,159,76,,19.5,0,0,0,0,0,2.091,-1.472,0.619,NB,entered 3-13-19,,1,1,42.00323102,1,1,42.00323102,0,0,0,1,26,42.00323102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,0,,0,0,,,,,,,,,,#N/A,1,2017MLBS_65,,,,,,,,,,,,
2017,25-Aug,1271-42972,SP1-H7-42972,CT,cap,,0,1271,2240,0,0,0,C,C,0,33,,SP1,H7,PL,0.795698925,M,A,3,,,,,Y,Y,93,167,74,,24,1,0,0,1,1,1.788,-0.472,0.316,SB,,,1,1,715.1898734,1,1,715.1898734,0,0,0,1,226,715.1898734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,1,2017MLBS_179,,,,,,,,,,,,
2017,23-Jul,1273-42939,SP2-A4-42939,CT,cap,,0,1273,1967,0,0,0,C,C,0,,,SP2,A4,PL,0.773809524,F,SA,2.3,C,N,N,N,,,84,149,65,,14,0,0,0,0,0,1.704,-1.472,0.232,LV,entered 3-13-19,,1,3,2215.517241,1,3,2215.517241,1,90,387.9310345,1,414,1784.482759,1,10,43.10344828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,0,,0,0,,,,,,,,,,#N/A,1,2017MLBS_67,,,,,,,,,,,,
2017,10-Aug,1273-42957,SP2-C4-42957,CT,cap,,,1273,2116,0,0,0,C,C,0,18,,SP2,C4,PL,0.77173913,F,SA,2.6,C,N,N,N,,,92,163,71,,18.5,0,0,0,0,0,1.854,-1.472,0.382,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,23-Jul,1275-42939,SP2-H3-42939,CT,cap,,0,1275,1974,0,0,0,C,C,0,,,SP2,H3,PL,0.845238095,M,A,3,,,,,Y,Y,84,155,71,,16.5,0,0,0,0,0,1.709,-1.472,0.237,JB,,,1,3,105.4852321,0,0,0,0,0,0,0,0,0,0,0,0,1,3,105.4852321,1,3,105.4852321,0,0,0,1,12,50.63291139,1,12,50.63291139,1,1,4.219409283,0,0,0,0,0,0,0,0,0,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,1,2017MLBS_75,,,,,,,,,,,,
2017,24-Jul,1277-42940,SP2-A4-42940,CT,cap,,0,1277,1979,0,0,0,C,C,0,,,SP2,A4,PL,0.852272727,M,A,3,,,,,Y,Y,88,163,75,,18,0,0,0,0,0,2.142,-1.472,0.67,JB,,,1,7,220.8955224,0,0,0,0,0,0,0,0,0,0,0,0,1,4,140.2985075,1,3,71.64179104,0,0,0,0,0,0,1,1,1.492537313,1,1,1.492537313,1,46,68.65671642,1,46,68.65671642,0,0,0,,,,,,,1,3,,80.59701493,1,46,68.65671642,1,4,5.970149254,1,4,5.970149254,#N/A,1,2017MLBS_79,,,,,,,,,,,,
2017,24-Jul,1279-42940,SP2-F4-42940,CT,cap,,0,1279,NO BLOOD,0,,,C,C,0,,,SP2,F4,PL,0.739726027,F,SA,2.6,C,N,N,N,,,73,127,54,,11.5,0,0,0,0,0,1.826,-1.472,0.354,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,10-Aug,1279-42957,SP2-G5-42957,CT,cap,,0,1279,2122,0,0,0,C,C,0,17,,SP2,G5,PL,0.75308642,F,A,3,C,N,N,N,,,81,142,61,,14,0,0,0,0,0,1.993,-1.472,0.521,NB,entered 3-13-19,,1,1,2994.241843,1,1,2994.241843,0,0,0,1,1560,2994.241843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,0,,0,0,,,,,,,,,,#N/A,1,2017MLBS_119,,,,,,,,,,,,
2017,25-Jul,1281-42941,SP1-B2-42941,CT,cap,switches sex,1,1281,1986,0,0,0,C,C,0,,,SP1,B2,PL,0.965517241,M,A,3,,,,,Y,Y,87,171,84,,25.5,0,0,0,0,0,1.804,-1.472,0.332,SB,,,1,3,554.2168675,1,2,551.2048193,1,1,3.012048193,1,182,548.1927711,0,0,0,1,1,3.012048193,1,1,3.012048193,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.012048193,0,0,0,0,0,0,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,1,2017MLBS_101,,,,,,,,,,,,
2017,27-Aug,1281-42974,SP1-F4-42974,CTSB,cap,"switches sex, body-tail switched",,1281,2266,0,0,0,C,C,0,33,,SP1,F4,PL,0.813333333,F,J,1,C,N,N,N,,,75,136,61,,6.5,0,0,0,0,0,1.497,-1.472,0.025,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,25-Jul,1283-42941,SP2-C8-42941,CT,cap,,,1283,1991,0,0,0,C,C,0,,,SP2,C8,PL,0.829268293,M,SA,2.6,,,,,N,N,82,150,68,,15,1,0,0,1,1,1.853,-0.472,0.381,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,29-Jul,1285-42945,PO2-B6-42945,CT,cap,,0,1285,1996,0,1,25,C,C,0,,,PO2,B6,PL,0.833333333,M,A,3,,,,,Y,Y,90,165,75,,21,0,0,0,0,0,1.884,-1.472,0.412,SB,,,1,4,3453.883495,1,2,3439.320388,1,20,48.54368932,1,1397,3390.776699,0,0,0,1,2,14.5631068,1,2,14.5631068,0,0,0,1,5,12.13592233,0,0,0,1,1,2.427184466,0,0,0,0,0,0,0,0,0,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,1,2017MLBS_108,,,,,,,,,,,,
2017,30-Jul,1287-42946,PO1-D8-42946,CT,cap,,0,1287,2002,1,0,0,C,C,0,,,PO1,D8,PM,0.928571429,M,A,3,,,,,Y,Y,84,162,78,,16,0,0,0,0,0,2.105,-1.472,0.633,JY,,,1,4,715.6398104,0,0,0,0,0,0,0,0,0,0,0,0,1,2,350.7109005,1,1,175.3554502,0,0,0,0,0,0,0,0,0,0,0,0,1,111,175.3554502,1,111,175.3554502,0,0,0,,,,,,,1,2,,364.92891,1,111,175.3554502,1,120,189.5734597,,,,2002,1,2017MLBS_116,,,,,,,,,,,,
2017,30-Jul,1289-42946,PO1-H8-42946,CT,cap,,0,1289,2006,0,0,0,C,C,0,,,PO1,H8,PL,0.793478261,M,A,3,,,,,Y,Y,92,165,73,,24.5,0,0,0,0,0,1.892,-1.472,0.42,SB,,,1,5,9347.619048,1,3,9314.285714,1,140,333.3333333,1,3702,8814.285714,1,70,166.6666667,1,2,33.33333333,1,1,16.66666667,0,0,0,0,0,0,1,7,16.66666667,0,0,0,0,0,0,0,0,0,1,7,16.66666667,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,1,2017MLBS_112,,,,,,,,,,,,
2017,31-Jul,1291-42947,PO1-C6-42947,CT,cap,,0,1291,2010,0,0,0,C,C,0,,,PO1,C6,PL,0.784090909,F,A,3,C,N,N,N,,,88,157,69,,16.5,0,0,0,0,0,1.803,-1.472,0.331,LV,entered 3-13-19,,1,4,528.7009063,1,3,404.8338369,1,68,205.4380665,1,24,72.50755287,1,42,126.8882175,1,1,123.8670695,1,1,123.8670695,1,41,123.8670695,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,0,,0,0,,,,,,,,,,#N/A,1,2017MLBS_90,,,,,,,,,,,,
2017,31-Jul,1293-42947,PO1-D2-42947,CT,cap,,,1293,2012,0,1,13,C,C,0,,,PO1,D2,PM,1,M,SA,2.6,,,,,Y,Y,82,164,82,,15,0,0,0,0,0,1.619,-1.472,0.147,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,31-Jul,1295-42947,PO1-F1-42947,CT,cap,,,1295,2015,0,0,0,C,C,0,,,PO1,F1,PL,0.804878049,F,SA,2.3,C,N,N,N,,,82,148,66,,13.5,0,0,0,0,0,1.675,-1.472,0.203,JY,entered 3-13-19,,1,3,266.0098522,1,2,256.1576355,1,8,39.408867,1,44,216.7487685,0,0,0,1,1,9.852216749,1,1,9.852216749,1,2,9.852216749,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,0,,0,0,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,1-Aug,1297-42948,HW2-A6-42948,CT,cap,,,1297,2029,0,0,0,C,C,0,,,HW2,A6,PL,0.858823529,M,A,3,,,,,N,N,85,158,73,,16.5,0,0,0,0,0,1.912,-1.472,0.44,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,19-Aug,1297-42966,HW2-B7-42966,CT,cap,,,1297,2189,0,0,0,C,C,0,18,,HW2,B7,PL,0.892857143,M,A,3,,,,,N,N,84,159,75,,18,0,0,0,0,0,1.69,-1.472,0.218,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,1-Aug,1299-42948,HW2-F7-42948,CT,cap,,,1299,2037,0,0,0,C,C,0,,,HW2,F7,PL,0.795180723,M,A,3,,,,,N,N,83,149,66,,17,0,0,0,0,0,1.802,-1.472,0.33,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,19-Aug,1299-42966,HW2-E7-42966,CT,cap,,0,1299,2197,0,0,0,C,C,0,18,,HW2,E7,PL,0.76744186,M,A,3,,,,,Y,Y,86,152,66,,18,0,0,0,0,0,1.785,-1.472,0.313,TE,entered 3-13-19,,1,5,1603.833866,1,3,926.5175719,1,24,76.67731629,1,60,191.6932907,1,206,658.1469649,1,2,677.3162939,1,3,690.0958466,0,0,0,0,0,0,1,211,674.1214058,1,1,3.194888179,0,0,0,,,,1,4,12.77955272,,,,,,,0,,0,0,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,1-Aug,1301-42948,HW2-H7-42948,CT,cap,,,1301,2043,0,0,0,C,C,0,,,HW2,H7,PL,0.840425532,M,A,3,,,,,N,N,94,173,79,,22.5,0,0,0,0,0,1.893,-1.472,0.421,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,19-Aug,1301-42966,HW2-H7-42966,CT,cap,,,1301,2202,0,0,0,C,C,0,18,,HW2,H7,PL,0.845360825,M,A,3,,,,,N,N,97,179,82,,24.5,0,0,1,1,1,1.831,-0.472,0.359,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,1-Aug,1303-42948,HW1-B4-42948,CT,cap,,,1303,2047,0,0,0,C,C,0,,,HW1,B4,PL,0.846153846,F,SA,2.6,C,N,N,N,,,78,144,66,,14,0,0,0,0,0,2.027,-1.472,0.555,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,19-Aug,1303-42966,HW1-B3-42966,CT,cap,,,1303,2207,0,0,0,C,C,0,18,,HW1,B3,PL,0.829268293,F,SA,2.9,O,N,N,Y,,,82,150,68,,15,1,0,0,1,1,1.736,-0.472,0.264,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,1-Aug,1305-42948,HW1-E1-42948,CT,cap,,0,1305,2050,0,0,0,C,C,0,,,HW1,E1,PM,0.977272727,F,A,3,C,S,N,N,,,88,174,86,,19,0,0,0,0,0,1.862,-1.472,0.39,TE,entered 3-13-19,,1,1,2.564102564,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.564102564,1,2,5.128205128,0,0,0,0,0,0,0,0,0,1,1,2.564102564,0,0,0,,,,1,1,2.564102564,,,,,,,0,,0,0,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,1-Aug,1307-42948,HW1-F1-42948,CT,cap,,,1307,2052,0,0,0,C,C,0,,,HW1,F1,PL,0.747368421,M,A,3,,,,,N,N,95,166,71,,19,0,0,0,0,0,1.649,-1.472,0.177,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,19-Aug,1307-42966,HW1-D2-42966,CT,cap,,,1307,2209,0,0,0,C,C,0,18,,HW1,D2,PL,0.768421053,M,A,3,,,,,N,N,95,168,73,,21.5,0,0,0,0,0,1.778,-1.472,0.306,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,2-Aug,1309-42949,HW2-B2-42949,CT,cap,,,1309,2059,0,0,0,C,C,0,,,HW2,B2,PL,0.873563218,M,A,3,,,,,N,N,87,163,76,,19.5,0,0,0,0,0,1.855,-1.472,0.383,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,2-Aug,1311-42949,HW1-H1-42949,CT,cap,,0,1311,2064,0,0,0,C,C,0,,,HW1,H1,PL,0.872093023,F,A,3,C,N,N,N,,,86,161,75,,17,0,0,0,0,0,2.095,-1.472,0.623,TE,entered 3-13-19,,1,181,468.6998395,1,3,182.9855538,1,12,19.26163724,1,8,12.84109149,1,94,150.882825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,1,,178,285.7142857,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,3-Aug,1313-42950,HW2-B3-42950,CT,cap,,,1313,2067,0,0,0,C,C,0,,,HW2,B3,PL,0.840909091,M,A,3,,,,,N,N,88,162,74,,20.5,1,0,0,1,2,1.778,0.528,0.306,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,20-Aug,1313-42967,HW2-G5-42967,CT,cap,match FEC later,0,1313,NO BLOOD,0,,,C,C,0,17,,HW2,G5,PL,0.842696629,M,A,3,,,,,Y,Y,89,164,75,,22.5,0,0,0,0,0,1.643,-1.472,0.171,NO BLOOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,3-Aug,1315-42950,HW2-D8-42950,CT,cap,,,1315,2069,0,0,0,C,C,0,,,HW2,D8,PL,0.829268293,F,SA,2.9,O,S,N,Y,,,82,150,68,,14.5,0,0,0,0,0,1.809,-1.472,0.337,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,19-Aug,1315-42966,HW2-D8-42966,CT,cap,,,1315,2194,0,0,0,C,C,0,16,,HW2,D8,PL,0.823529412,F,SA,2.9,O,S,N,Y,,,85,155,70,,17.5,0,1,0,1,1,1.857,-0.472,0.385,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,7-Aug,1317-42954,BC2-H3-42954,CT,cap,,,1317,2080,0,0,0,C,C,0,,,BC2,H3,PL,0.860759494,F,SA,2.3,C,N,N,N,,,79,147,68,,15.5,0,0,0,0,0,1.845,-1.472,0.373,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,7-Aug,1320-42954,BC2-H7-42954,CT,cap,,,1320,2082,0,0,0,C,C,0,,,BC2,H7,PL,0.707865169,M,A,3,,,,,N,N,89,152,63,,20,0,0,0,0,0,1.811,-1.472,0.339,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,7-Aug,1322-42954,BC1-D1-42954,CT,cap,,,1322,2086,0,0,0,C,C,0,,,BC1,D1,PM,0.9625,M,A,3,,,,,N,N,80,157,77,,14.5,0,0,0,0,0,1.853,-1.472,0.381,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,7-Aug,1324-42954,BC1-E4-42954,CT,cap,,0,1324,2088,0,0,0,C,C,0,,,BC1,E4,PL,0.792682927,F,A,3,O,N,N,Y,,,82,147,65,,22.5,0,0,0,0,0,2.089,-1.472,0.617,TE,entered 3-13-19,,1,36,5719.611021,1,3,5666.126418,1,352,570.5024311,1,1072,1737.439222,1,2072,3358.184765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,1,,33,53.48460292,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,7-Aug,1326-42954,BC1-H3-42954,CT,cap,,,1326,2091,0,0,0,C,C,0,,,BC1,H3,PL,0.855555556,M,A,3,,,,,Y,Y,90,167,77,,22,1,0,0,1,1,1.973,-0.472,0.501,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,8-Aug,1328-42955,BC1-A7-42955,CT,cap,,,1328,2095,0,0,0,C,C,0,,,BC1,A7,PL,0.827586207,M,A,3,,,,,Y,Y,87,159,72,,21,0,0,0,0,0,2.145,-1.472,0.673,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,9-Aug,1330-42956,BC2-C6-42956,CT,cap,,,1330,2098,0,0,0,C,C,0,,,BC2,C6,PM,1.108433735,M,A,3,,,,,Y,Y,83,175,92,,17,0,0,0,0,0,1.695,-1.472,0.223,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,9-Aug,1332-42956,BC2-H3-42956,CT,cap,,,1332,2100,0,0,0,C,C,0,,,BC2,H3,PL,0.873563218,M,A,3,,,,,Y,Y,87,163,76,,14.5,1,0,0,1,1,1.573,-0.472,0.101,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,10-Aug,1334-42957,SP2-G2-42957,CT,cap,,0,1334,2120,0,0,0,C,C,0,,,SP2,G2,PL,0.818181818,F,A,3,C,N,N,N,,,88,160,72,,15.5,1,0,0,1,1,1.746,-0.472,0.274,NB,entered 3-13-19,,1,117,9791.970803,1,2,9357.664234,0,0,0,1,2542,9277.372263,1,22,80.2919708,1,2,21.89781022,1,2,21.89781022,0,0,0,0,0,0,1,4,14.59854015,1,2,7.299270073,0,0,0,,,,0,0,0,,,,,,,1,,113,412.4087591,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,10-Aug,1336-42957,SP2-H8-42957,CT,cap,,0,1336,2126,0,0,0,C,C,0,,,SP2,H8,PL,0.815217391,M,A,3,,,,,N,N,92,167,75,,24.5,1,0,0,1,1,1.687,-0.472,0.215,NB,entered 3-13-19,,1,1,4.651162791,1,1,4.651162791,0,0,0,1,1,4.651162791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,0,,0,0,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,11-Aug,1338-42958,SP1-H7-42958,CT,cap,,,1338,2131,0,0,0,C,C,0,,,SP1,H7,PL,0.924050633,F,SA,2.3,C,N,N,N,,,79,152,73,,14,0,0,0,0,0,1.876,-1.472,0.404,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,25-Aug,1338-42972,SP1-G5-42972,CT,cap,,0,1338,2238,0,0,0,C,C,0,14,,SP1,G5,PL,0.885057471,F,SA,2.9,C,N,N,N,,,87,164,77,,17.5,0,0,0,0,0,1.847,-1.472,0.375,NB,entered 3-13-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,0,,0,0,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,11-Aug,1340-42958,SP2-B8-42958,CT,cap,,0,1340,2134,0,1,13,C,C,0,,,SP2,B8,PL,0.826086957,F,A,3,C,L,N,N,,,92,168,76,,22,0,0,0,0,0,1.871,-1.472,0.399,SB,entered from SNV positives 2016-2017 and remaing FECs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,,
2017,11-Aug,1342-42958,SP2-H8-42958,CT,cap,,,1342,2139,0,0,0,C,C,0,,,SP2,H8,PL,0.772727273,F,SA,2.9,O,N,N,Y,,,88,156,68,,18.5,0,0,1,1,1,1.655,-0.472,0.183,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,12-Aug,1344-42959,SP1-H8-42959,CT,cap,,0,1344,2141,0,0,0,C,C,0,,,SP1,H8,PL,1,M,A,3,,,,,Y,Y,83,166,83,,20,1,1,0,1,2,1.777,0.528,0.305,LV,,,1,4,11095.08197,1,2,11081.96721,1,289,947.5409836,1,3091,10134.42623,0,0,0,1,2,13.1147541,1,2,13.1147541,0,0,0,0,0,0,1,2,6.557377049,1,2,6.557377049,0,0,0,0,0,0,0,0,0,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,,
2017,16-Aug,1345-42963,PO1-C2-42963,CT,cap,,0,1345,2149,0,0,0,C,C,0,,,PO1,C2,PL,0.821428571,M,A,3,,,,,N,N,84,153,69,,18,0,0,0,0,0,1.821,-1.472,0.349,NB,entered 3-13-19,,1,1,2.865329513,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.865329513,1,1,2.865329513,0,0,0,0,0,0,0,0,0,1,1,2.865329513,0,0,0,,,,0,0,0,,,,,,,0,,0,0,,,,,,,,,,#N/A,,,,,,,,,,,,,,
2017,16-Aug,1347-42963,PO1-H4-42963,CT,cap,,0,1347,2154,0,0,0,C,C,0,,1,PO1,H4,PL,0.823529412,M,A,3,,,,,Y,Y,85,155,70,,17,0,0,0,0,0,1.675,-1.472,0.203,TE,,,1,6,10517.24138,1,3,10344.82759,1,105,517.2413793,1,1994,9822.660099,1,1,4.926108374,1,3,172.4137931,1,3,172.4137931,1,1,4.926108374,1,17,83.74384236,1,17,83.74384236,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,,
